underlyingAsset,symbol,isActive,isFreezed,borrowingEnabled,stableBorrowRateEnabled,variableBorrowRate,stableBorrowRate,liquidityRate,totalLiquidity,lastUpdateTimestamp,aTokenAddress,totalBorrows,id,totalLiquidityUSD,totalBorrowsUSD,interestPerSecond,aEmissionPerSecond,vEmissionPerSecond,sEmissionPerSecond,aIncentivesAPY,vIncentivesAPY,sIncentivesAPY,availableLiquidity,token_name
0x04c0599ae5a44757c0af6f9ec3b93da8976c150a,weETH,True,,True,False,0.0291329281237648,0.0,0.0023340006279272,20000.002800546477,1722092471,0x7C307e128efA31F540F2E2d976C995E0B65F51F6,2913.293904630476,8453-0x04c0599ae5a44757c0af6f9ec3b93da8976c150a-0xe20fcbdbffc4dd138ce8b2e6fbb6cb49777ad64d,69154006.4708491,10073295.866078395,8.07027488278941937e-9,,,,,,,17086.708895916003,Unknown
0x4c078361fc9bbb78df910800a991c7c3dd2f6ce0,m.DAI,True,,True,False,0.0681548679998208,0.08486820485713,0.0398150231320543,804739.9395441355,1722081242,0x85ABAdDcae06efee2CB5F75f33b6471759eFDE24,626825.6738101875,1088-0x4c078361fc9bbb78df910800a991c7c3dd2f6ce0-0xb9fabd7500b2c6781c35dd48d54f81fc2299d7af,804786.9926884007,626862.3243073351,3.981735098439481e-11,,,,,,,177914.26573394798,Unknown
0xdeaddeaddeaddeaddeaddeaddeaddeaddead0000,Metis,True,,True,False,0.005597758068296,0.095597758068296,0.0001712228212446,228580.0678839145,1722091771,0x7314Ef2CA509490f65F52CC8FC9E0675C66390b8,8225.589458437707,1088-0xdeaddeaddeaddeaddeaddeaddeaddeaddead0000-0xb9fabd7500b2c6781c35dd48d54f81fc2299d7af,11329572.993881997,407701.41093144,8.48666944012212e-12,,,,,,,220354.47842547682,Unknown
0xea32a96608495e54156ae48931a7c20f0dcc1a21,m.USDC,True,,True,False,0.047618608685074,0.0739682173904228,0.0306116805568798,9005203.260271,1722085824,0x885C8AEC5867571582545F894A5906971dB9bf27,6432248.028281,1088-0xea32a96608495e54156ae48931a7c20f0dcc1a21-0xb9fabd7500b2c6781c35dd48d54f81fc2299d7af,9005426.229103725,6432407.29074218,0,,,,,,,2572955.2319899993,Unknown
0xbb06dca3ae6887fabf931640f67cab3e3a16f4dc,m.USDT,True,,True,False,0.05601336285297,0.0746677802377475,0.0423562070443294,6849220.360515,1722088036,0xd9fa75D14c26720d5ce7eE2530793a823e8f07b9,5754725.712055,1088-0xbb06dca3ae6887fabf931640f67cab3e3a16f4dc-0xb9fabd7500b2c6781c35dd48d54f81fc2299d7af,6849708.298973483,5755135.678714726,0,,,,,,,1094494.6484600008,Unknown
0x420000000000000000000000000000000000000a,WETH,True,,True,False,0.0145450044805168,0.0633966729725792,0.0016649198208332,842.4916841535886,1722087874,0x8acAe35059C9aE27709028fF6689386a44c09f3a,113.45588034157352,1088-0x420000000000000000000000000000000000000a-0xb9fabd7500b2c6781c35dd48d54f81fc2299d7af,2792526.980255569,376061.4055684052,5.518551823616e-9,,,,,,,729.035803812015,Unknown
0x6a023ccd1ff6f2045c3309768ead9e68f978f6e1,WETH,True,,True,False,0.015684345629182,0.0702360675987882,0.0061955227598013,2632.2476971996944,1722086025,0xa818F1B57c201E092C4A2017A91815034326Efd1,1223.2639051277897,100-0x6a023ccd1ff6f2045c3309768ead9e68f978f6e1-0x36616cf17557639614c1cddb356b1b83fc0b2132,8689097.519065583,4038016.3973610974,2.045153409608233783e-8,,,,,,,1408.9837920719046,Unknown
0x6c76971f98945ae98dd7d4dfca8711ebea946ea6,wstETH,True,,True,False,0.007092337990896,0.097092337990896,0.0002748604464677,4331.932369982118,1722092530,0x23e4E76D01B2002BE436CE8d6044b0aA2f68B68a,197.5084078134624,100-0x6c76971f98945ae98dd7d4dfca8711ebea946ea6-0x36616cf17557639614c1cddb356b1b83fc0b2132,16786073.644322507,765337.5897332737,1.0650720758822766e-9,,,,,,,4134.423962168656,Unknown
0x9c58bacc331c9aa871afd802db6379a98e80cedb,GNO,True,,True,False,0.01581996813852,0.177382651797976,0.0010678246054561,37249.31672544502,1722066485,0xA1Fa064A85266E2Ca82DEe5C5CcEC84DF445760e,3142.8806314638255,100-0x9c58bacc331c9aa871afd802db6379a98e80cedb-0x36616cf17557639614c1cddb356b1b83fc0b2132,8152459.957164349,687857.1407634359,2.3370631515e-10,,,,,,,34106.436093981196,Unknown
0xddafbb505ad214d7b80b1f830fccc89b60fb7a83,USDC,True,,True,False,0.0649864110459739,0.1249895469584414,0.0526279881956213,5393000.128481,1722089035,0xc6B7AcA6DE8a6044E0e32d0c841a89244A10D284,4852689.139052,100-0xddafbb505ad214d7b80b1f830fccc89b60fb7a83-0x36616cf17557639614c1cddb356b1b83fc0b2132,5393182.735465351,4852853.451106248,0,,,,,,,540310.9894289998,Unknown
0xe91d153e0b41518a2ce8dd3d7944fa863463a97d,WXDAI,True,,True,False,0.073918991431632,0.133918991431632,0.0499612475014729,11921939.251982974,1722092215,0xd0Dd6cEF72143E22cCED4867eb0d5F2328715533,10743924.264373189,100-0xe91d153e0b41518a2ce8dd3d7944fa863463a97d-0x36616cf17557639614c1cddb356b1b83fc0b2132,11922831.966794165,10744728.769422105,4.996498909825024e-11,,,,,,,1178014.987609785,Unknown
0xcb444e90d8198415266c6a2724b7900fb12fc56e,EURe,True,,True,False,0.045249992954739,0.1028461495106086,0.0226806852450897,3362248.202292505,1722092565,0xEdBC7449a9b594CA4E053D9737EC5Dc4CbCcBfb2,2106577.71940204,100-0xcb444e90d8198415266c6a2724b7900fb12fc56e-0x36616cf17557639614c1cddb356b1b83fc0b2132,3649989.4034446976,2286858.6406284664,2.46216980223e-11,,,,,,,1255670.4828904653,Unknown
0xaf204776c7245bf4147c2612bf6e5972ee483701,sDAI,True,,False,False,0.0,0.05,0.0,23616179.105124753,1722092530,0x7a5c3860a77a8DC1b225BD46d0fb2ac1C6D191BC,0.0,100-0xaf204776c7245bf4147c2612bf6e5972ee483701-0x36616cf17557639614c1cddb356b1b83fc0b2132,25951814.73154756,0.0,0,,,,,,,23616179.105124753,Unknown
0x5300000000000000000000000000000000000004,WETH,True,,True,False,0.0160977693337191,0.0666750514078789,0.0065264429894335,42487.86791619076,1722092755,0xf301805bE1Df81102C957f6d4Ce29d2B8c056B2a,20265.478516606127,534352-0x5300000000000000000000000000000000000004-0x69850d0b276776781c063771b161bd8894bcdd04,140766814.3691259,67141680.4927867,2.16227981146023e-8,,,,,,,22222.38939958463,Unknown
0x06efdbff2a14a7c8e15944d1f4a48f9f95f663a4,USDC,True,,True,False,0.0418648404749333,0.1136444681307076,0.0218409006626647,39462190.635857,1722092749,0x1D738a3436A8C49CefFbaB7fbF04B660fb528CbD,22874930.793979,534352-0x06efdbff2a14a7c8e15944d1f4a48f9f95f663a4-0x69850d0b276776781c063771b161bd8894bcdd04,39464074.95545986,22876023.07192441,0,,,,,,,16587259.841878,Unknown
0xf610a9dfb7c89644979b4a0f27063e9e7d7cda32,wstETH,True,,True,False,0.0285510105576448,0.1185510105576448,0.0044542682568214,19000.001489134356,1722092276,0x5B1322eeb46240b02e20062b8F0F9908d525B09c,3487.3035505467255,534352-0xf610a9dfb7c89644979b4a0f27063e9e7d7cda32-0x69850d0b276776781c063771b161bd8894bcdd04,73893888.07227942,13562652.528502656,1.732332395995678932e-8,,,,,,,15512.697938587631,Unknown
0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82,Cake,True,,True,False,0.0148064668459137,0.0,0.0011274760823613,561184.2829323966,1722092519,0x4199CC1F5ed0d796563d7CcB2e036253E2C18281,53416.01089267955,56-0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82-0xff75b6da14ffbbfd355daf7a2731456b3562ba6d,1118653.7896683936,106478.43289877468,2.24748863879372e-12,,,,,,,507768.27203971706,Unknown
0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,WBNB,True,,True,False,0.0207588019972014,0.0,0.0022162004247035,11826.085432735448,1722092519,0x9B00a09492a626678E5A3009982191586C444Df9,1578.1845860602675,56-0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c-0xff75b6da14ffbbfd355daf7a2731456b3562ba6d,6951441.244650496,927666.0045803029,1.302695145745364e-9,,,,,,,10247.90084667518,Unknown
0x7130d2a12b9bcbfae4f2634d864a1ee1ce3ead9c,BTCB,True,,True,False,0.0064093369133631,0.0,0.0002112665125834,465.5126532816093,1722092519,0x56a7ddc4e848EbF43845854205ad71D5D5F72d3D,19.180463002832887,56-0x7130d2a12b9bcbfae4f2634d864a1ee1ce3ead9c-0xff75b6da14ffbbfd355daf7a2731456b3562ba6d,32141260.629183784,1324312.5745704065,1.458690255029e-8,,,,,,,446.3321902787764,Unknown
0x2170ed0880ac9a755fd29b2688956bd959f933f8,ETH,True,,True,False,0.012915514771804,0.0,0.0042011538828914,3117.83504399838,1722092519,0x2E94171493fAbE316b6205f1585779C887771E2F,1193.1391717733477,56-0x2170ed0880ac9a755fd29b2688956bd959f933f8-0xff75b6da14ffbbfd355daf7a2731456b3562ba6d,10327072.19646296,3951984.0509361424,1.39153034250396e-8,,,,,,,1924.6958722250324,Unknown
0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,USDC,True,,True,False,0.0598375938511499,0.0,0.0446190074876168,3049065.9158739513,1722092519,0x00901a076785e0906d1028c7d6372d247bec7d61,2526213.4276474467,56-0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d-0xff75b6da14ffbbfd355daf7a2731456b3562ba6d,3048913.4625781574,2526087.1169760646,4.461677604965e-11,,,,,,,522852.48822650453,Unknown
0x55d398326f99059ff775485246999027b3197955,USDT,True,,True,False,0.0632175370257463,0.0,0.0498020024608815,9720719.434836712,1722092702,0xa9251ca9DE909CB71783723713B21E4233fbf1B1,8508737.296583684,56-0x55d398326f99059ff775485246999027b3197955-0xff75b6da14ffbbfd355daf7a2731456b3562ba6d,9722014.234665431,8509870.66039159,4.98086356266664e-11,,,,,,,1211982.1382530276,Unknown
0xc5f0f7b66764f6ec8c8dff7ba683102295e16409,FDUSD,True,,True,False,0.0508115042115732,0.0,0.0285984992519194,5625344.991189075,1722092519,0x75bd1A659bdC62e4C313950d44A2416faB43E785,3957675.562952739,56-0xc5f0f7b66764f6ec8c8dff7ba683102295e16409-0xff75b6da14ffbbfd355daf7a2731456b3562ba6d,5623906.140447228,3956663.2686972474,2.859118407592578e-11,,,,,,,1667669.4282363355,Unknown
